Time,UserID,Wireless Signal Status,Blink,Wink Left,Wink Right,Look Left,Look Right,Eyebrow,Furrow,Smile,Clench,Smirk Left,Smirk Right,Laugh,Short Term Excitement,Long Term Excitement,Engagement/Boredom,Cognitiv Action,Cognitiv Power,
8.50731,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.263956,0.033916,1,1,0
8.63242,0,2,0,0,0,0,0,0,0,0,0.719579,0,0,0,0.263956,0.033916,1,1,0
8.75753,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.263956,0.033916,1,1,0
8.88263,0,2,0,0,0,0,0,0,0,0,0,0,0.365073,0,0.263956,0.033916,1,1,0
9.0312,0,2,0,0,0,0,0,0,0,0,0,0,0.168459,0,0.252604,0.0378335,0.953453,1,0
9.15631,0,2,0,0,0,0,0,0,0,0,0,0,0.212854,0,0.252604,0.0378335,0.953453,1,0
9.28141,0,2,0,0,0,0,0,0,0,0,0,0,0.18942,0,0.252604,0.0378335,0.953453,1,0
9.40652,0,2,0,0,0,0,0,0,0,0,0,0,0.168488,0,0.252604,0.0378335,0.953453,1,0
9.53163,0,2,0,0,0,0,0,0,0,0,0.082732,0,0,0,0.277454,0.04213,0.910744,1,0
9.65674,0,2,0,0,0,0,0,0,0,0,0.0697953,0,0,0,0.277454,0.04213,0.910744,1,0
9.78184,0,2,0,0,0,0,0,0,0,0,0,0,0,0.631583,0.277454,0.04213,0.910744,1,0
9.90695,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.277454,0.04213,0.910744,1,0
10.0321,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.277554,0.0463897,0.872948,1,0
10.1572,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.277554,0.0463897,0.872948,1,0
10.2823,0,2,0,0,0,0,0,0,0,0,0,0.438436,0,0,0.277554,0.0463897,0.872948,1,0
10.4074,0,2,0,0,0,0,0,0,0,0,0,0.726424,0,0,0.277554,0.0463897,0.872948,1,0
10.5325,0,2,0,0,0,0,0,0,0,0,0,0.816466,0,0,0.302762,0.051031,0.843896,1,0
10.6576,0,2,0,0,0,0,0,0,0,0,0.221179,0,0,0,0.302762,0.051031,0.843896,1,0
10.7827,0,2,0,0,0,0,0,0,0,0,0.171787,0,0,0,0.302762,0.051031,0.843896,1,0
10.9078,0,2,0,0,0,0,0,0,0,0,0.254173,0,0,0,0.302762,0.051031,0.843896,1,0
11.0329,0,2,0,0,0,0,0,0,0,0,0,0.651294,0,0,0.326424,0.0560246,0.819177,1,0
11.0642,0,2,0,0,0,0,0,0,0,0,0,0.651294,0,0,0.326424,0.0560246,0.819177,1,0
11.158,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.326424,0.0560246,0.819177,1,0
11.5333,0,2,0,0,0,0,0,0,0,0,0,0.904871,0,0,0.369613,0.0616926,0.79693,1,0
11.5646,0,2,0,0,0,0,0,0,0,0,0,0.904871,0,0,0.369613,0.0616926,0.79693,1,0
11.6585,0,2,0,0,0,0,0,0,0,0,0,0.108332,0,0,0.369613,0.0616926,0.79693,1,0
11.7836,0,2,0,0,0,0,0,0,0,0,0,0.169917,0,0,0.369613,0.0616926,0.79693,1,0
11.9087,0,2,0,0,0,0,0,0,0,0,0,0.521088,0,0,0.369613,0.0616926,0.79693,1,0
12.0338,0,2,0,0,0,0,0,0,0.215919,0,0,0,0,0,0.380743,0.0674949,0.776204,1,0
12.1589,0,2,0,0,0,0,0,0,0.0599472,0,0,0,0,0,0.380743,0.0674949,0.776204,1,0
12.284,0,2,0,0,0,0,1,0,0.0232464,0,0,0,0,0,0.380743,0.0674949,0.776204,1,0
12.3465,0,2,0,0,0,0,0,0,0.0232464,0,0,0,0,0,0.380743,0.0674949,0.776204,1,0
12.4091,0,2,0,0,0,0,0,0,0.140741,0,0,0,0,0,0.380743,0.0674949,0.776204,1,0
12.5342,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.399579,0.0735581,0.753786,1,0
12.5655,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.399579,0.0735581,0.753786,1,0
12.7844,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.399579,0.0735581,0.753786,1,0
13.0346,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.399579,0.0795659,0.73361,1,0
13.0659,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.399579,0.0795659,0.73361,1,0
13.1597,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.399579,0.0795659,0.73361,1,0
13.41,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.399579,0.0795659,0.73361,1,0
13.5351,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.399579,0.0855182,0.715451,1,0
13.5663,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.399579,0.0855182,0.715451,1,0
14.0355,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.399579,0.091415,0.69913,1,0
14.0668,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.399579,0.091415,0.69913,1,0
14.0981,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0.399579,0.091415,0.69913,1,0
14.1606,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.399579,0.091415,0.69913,1,0
14.2857,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.399579,0.091415,0.69913,1,0
14.5359,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.399579,0.0972563,0.684441,1,0
14.5672,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.399579,0.0972563,0.684441,1,0
15.0364,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.39319,0.102936,0.671221,1,0
15.0676,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.39319,0.102936,0.671221,1,0
15.1615,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.39319,0.102936,0.671221,1,0
15.224,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.39319,0.102936,0.671221,1,0
15.3491,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.39319,0.102936,0.671221,1,0
15.4117,0,2,0,0,0,0,0,0.624326,0,0,0,0,0,0,0.39319,0.102936,0.671221,1,0
15.5368,0,2,0,0,0,0,0,0.931873,0,0,0,0,0,0,0.42086,0.109021,0.659323,1,0
15.5681,0,2,0,0,0,0,0,0.931873,0,0,0,0,0,0,0.42086,0.109021,0.659323,1,0
15.6619,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.109021,0.659323,1,0
15.9121,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.42086,0.109021,0.659323,1,0
15.9747,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.109021,0.659323,1,0
16.0372,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.115049,0.648614,1,0
16.0685,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.115049,0.648614,1,0
16.2249,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0.42086,0.115049,0.648614,1,0
16.35,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.115049,0.648614,1,0
16.5376,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.121018,0.638977,1,0
16.5689,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.121018,0.638977,1,0
16.913,0,2,0,0,0,0,0,0.199918,0,0,0,0,0,0,0.42086,0.121018,0.638977,1,0
17.0381,0,2,0,0,0,0,0,0.11191,0,0,0,0,0,0,0.42086,0.126928,0.630303,1,0
17.0694,0,2,0,0,0,0,0,0.11191,0,0,0,0,0,0,0.42086,0.126928,0.630303,1,0
17.1632,0,2,0,0,0,0,0,0.218985,0,0,0,0,0,0,0.42086,0.126928,0.630303,1,0
17.2883,0,2,0,0,0,0,0,0.301614,0,0,0,0,0,0,0.42086,0.126928,0.630303,1,0
17.4134,0,2,0,0,0,0,0,0.325839,0,0,0,0,0,0,0.42086,0.126928,0.630303,1,0
17.5385,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.13278,0.622496,1,0
17.5698,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.13278,0.622496,1,0
17.6636,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.13278,0.622496,1,0
17.9138,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0.42086,0.13278,0.622496,1,0
17.9764,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.13278,0.622496,1,0
18.0389,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.138574,0.615471,1,0
18.0702,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.138574,0.615471,1,0
18.4143,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.42086,0.138574,0.615471,1,0
18.5394,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.39705,0.143912,0.609147,1,0
18.5706,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.39705,0.143912,0.609147,1,0
18.6645,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.39705,0.143912,0.609147,1,0
19.0398,0,2,0,0,0,0,0,0,0.380097,0,0,0,0,0,0.374679,0.148823,0.603457,1,0
19.0711,0,2,0,0,0,0,0,0,0.380097,0,0,0,0,0,0.374679,0.148823,0.603457,1,0
19.1649,0,2,0,0,0,0,0,0,0.0261282,0,0,0,0,0,0.374679,0.148823,0.603457,1,0
19.29,0,2,0,0,0,0,0,0,0,0,0,0.162673,0,0,0.374679,0.148823,0.603457,1,0
19.4151,0,2,0,0,0,0,0,0,0,0,0,0.310373,0,0,0.374679,0.148823,0.603457,1,0
19.5402,0,2,0,0,0,0,0,0,0,0,0,0.489407,0,0,0.360664,0.153447,0.598286,1,0
19.6653,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.360664,0.153447,0.598286,1,0
20.0407,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.34316,0.15773,0.59363,1,0
20.5411,0,2,0,0,0,0,0,0,0.754919,0,0,0,0,0,0.332907,0.161795,0.589436,1,0
20.6662,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.332907,0.161795,0.589436,1,0
20.7913,0,2,0,0,0,0,0,0,0.357746,0,0,0,0,0,0.332907,0.161795,0.589436,1,0
20.9164,0,2,0,1,0,0,0,0,0,0,0,0.441858,0,0,0.332907,0.161795,0.589436,1,0
21.0181,0,2,0,1,0,0,0,0,0,0,0,0.655418,0,0,0.321484,0.165622,0.585664,1,0
21.1432,0,2,0,1,0,0,0,0,0.563826,0,0,0,0,0,0.321484,0.165622,0.585664,1,0
21.237,0,2,0,0,0,0,0,0,0.563826,0,0,0,0,0,0.321484,0.165622,0.585664,1,0
21.2683,0,2,0,0,0,0,0,0,0.291984,0,0,0,0,0,0.321484,0.165622,0.585664,1,0
21.3934,0,2,0,0,0,0,0,0,0.165829,0,0,0,0,0,0.321484,0.165622,0.585664,1,0
21.5185,0,2,0,0,0,0,0,0,0.167346,0,0,0,0,0,0.31505,0.169298,0.582304,1,0
21.5498,0,2,0,0,0,0,0,0,0.167346,0,0,0,0,0,0.31505,0.169298,0.582304,1,0
21.6436,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.31505,0.169298,0.582304,1,0
21.8938,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0.31505,0.169298,0.582304,1,0
22.0189,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.324702,0.173091,0.57929,1,0
22.0502,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.324702,0.173091,0.57929,1,0
22.2066,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0.324702,0.173091,0.57929,1,0
22.363,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.324702,0.173091,0.57929,1,0
22.5194,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.352546,0.177303,0.576585,1,0
22.5506,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.352546,0.177303,0.576585,1,0
22.7696,0,2,0,0,0,0,0,0,0,0,0,0,0,0.600292,0.352546,0.177303,0.576585,1,0
22.8947,0,2,0,0,0,0,0,0,0.0326823,0,0,0,0,0,0.352546,0.177303,0.576585,1,0
23.0198,0,2,0,0,0,0,0,0,0.0395663,0,0,0,0,0,0.364943,0.181673,0.574129,1,0
23.1449,0,2,0,0,0,0,0,0,0.0563478,0,0,0,0,0,0.364943,0.181673,0.574129,1,0
23.27,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0.364943,0.181673,0.574129,1,0
23.4264,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.364943,0.181673,0.574129,1,0
23.5202,0,2,0,0,0,0,0,0,0,0,0,0,0.962807,0,0.402618,0.186619,0.571917,1,0
23.6453,0,2,0,0,0,0,0,0,0,0,0,0,0.775488,0,0.402618,0.186619,0.571917,1,0
23.7704,0,2,0,0,0,0,0,0,0,0,0,0,0.605309,0,0.402618,0.186619,0.571917,1,0
23.833,0,2,0,0,0,1,0,0,0,0,0,0,0.605309,0,0.402618,0.186619,0.571917,1,0
23.8955,0,2,0,0,0,1,0,0,0.141468,0,0,0,0,0,0.402618,0.186619,0.571917,1,0
23.9581,0,2,0,0,0,0,0,0,0.141468,0,0,0,0,0,0.402618,0.186619,0.571917,1,0
24.0206,0,2,0,0,0,0,0,0,0.263922,0,0,0,0,0,0.583277,0.194521,0.569924,1,0
24.1458,0,2,0,0,0,0,0,0,0.371238,0,0,0,0,0,0.583277,0.194521,0.569924,1,0
24.2709,0,2,0,0,0,0,0,0,0.246709,0,0,0,0,0,0.583277,0.194521,0.569924,1,0
24.396,0,2,0,0,0,0,0,0,0.221767,0,0,0,0,0,0.583277,0.194521,0.569924,1,0
24.5211,0,2,0,0,0,0,0,0,0.277218,0,0,0,0,0,0.659521,0.203613,0.568147,1,0
24.5523,0,2,0,0,0,0,0,0,0.277218,0,0,0,0,0,0.659521,0.203613,0.568147,1,0
24.6462,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.659521,0.203613,0.568147,1,0
24.8964,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.659521,0.203613,0.568147,1,0
25.0215,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.659521,0.212613,0.566551,1,0
25.0528,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.659521,0.212613,0.566551,1,0
25.1466,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0.659521,0.212613,0.566551,1,0
25.3343,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0.659521,0.212613,0.566551,1,0
25.5219,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0.659521,0.221521,0.565118,1,0
25.5532,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0.659521,0.221521,0.565118,1,0
25.5845,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.659521,0.221521,0.565118,1,0
25.7721,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0.659521,0.221521,0.565118,1,0
26.0224,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.639374,0.230002,0.56383,1,0
26.0536,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.639374,0.230002,0.56383,1,0
26.1475,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.639374,0.230002,0.56383,1,0
26.5228,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.637627,0.238365,0.562661,1,0
26.773,0,2,0,0,0,0,0,0,0,0,0,0.918082,0,0,0.637627,0.238365,0.562661,1,0
26.8981,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.637627,0.238365,0.562661,1,0
27.0232,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.592072,0.24588,0.561608,1,0
27.5237,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.563841,0.252843,0.560659,1,0
28.0241,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.569426,0.25982,0.559805,1,0
28.3994,0,2,0,0,0,0,0,0,0,0,0,0.157599,0,0,0.569426,0.25982,0.559805,1,0
28.5245,0,2,0,0,0,0,0,0,0,0,0,0.132797,0,0,0.589572,0.267054,0.559036,1,0
28.6496,0,2,0,0,0,0,0,0,0,0,0,0.0634678,0,0,0.589572,0.267054,0.559036,1,0
28.7747,0,2,0,0,0,0,0,0,0,0,0,0.0828234,0,0,0.589572,0.267054,0.559036,1,0
28.8998,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.589572,0.267054,0.559036,1,0
29.0249,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.575397,0.27397,0.558351,1,0
29.0562,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.575397,0.27397,0.558351,1,0
29.5254,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.603136,0.281268,0.557738,1,0
29.5567,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.603136,0.281268,0.557738,1,0
30.0258,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.611634,0.288624,0.557183,1,0
30.5262,0,2,0,0,0,0,0,0,0,0,0,0,0,0.459808,0.64226,0.296406,0.556684,1,0
30.6513,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.64226,0.296406,0.556684,1,0
30.7139,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0.64226,0.296406,0.556684,1,0
30.7764,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0.64226,0.296406,0.556684,1,0
30.9797,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.64226,0.296406,0.556684,1,0
31.0423,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.668738,0.30454,0.556238,1,0
31.0736,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.668738,0.30454,0.556238,1,0
31.2925,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0.668738,0.30454,0.556238,1,0
31.4176,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.668738,0.30454,0.556238,1,0
31.5427,0,2,0,0,0,0,0,0,0.354044,0,0,0,0,0,0.70019,0.313105,0.555833,1,0
31.6678,0,2,0,0,0,0,0,0,0.187528,0,0,0,0,0,0.70019,0.313105,0.555833,1,0
31.7929,0,2,0,0,0,0,0,0,0.11091,0,0,0,0,0,0.70019,0.313105,0.555833,1,0
31.9181,0,2,0,0,0,0,0,0,0.227369,0,0,0,0,0,0.70019,0.313105,0.555833,1,0
32.0432,0,2,0,0,0,0,0,0,0.159108,0,0,0,0,0,0.704486,0.321644,0.55547,1,0
32.1683,0,2,0,0,0,0,0,0,0.191318,0,0,0,0,0,0.704486,0.321644,0.55547,1,0
32.2934,0,2,0,0,0,0,0,0,0.36061,0,0,0,0,0,0.704486,0.321644,0.55547,1,0
32.4185,0,2,0,0,0,0,0,0,0.54814,0,0,0,0,0,0.704486,0.321644,0.55547,1,0
32.5436,0,2,0,0,0,0,0,0,0.885917,0,0,0,0,0,0.657434,0.329301,0.555143,1,0
32.6687,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.657434,0.329301,0.555143,1,0
33.044,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0.633256,0.336464,0.554848,1,0
33.1691,0,2,0,0,0,0,0,0,0.45234,0,0,0,0,0,0.633256,0.336464,0.554848,1,0
33.2942,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.633256,0.336464,0.554848,1,0
33.5445,0,2,0,0,0,0,0,0,0,0,0,0,0,0.466183,0.737472,0.345276,0.554586,1,0
33.5757,0,2,0,0,0,0,0,0,0,0,0,0,0,0.466183,0.737472,0.345276,0.554586,1,0
33.6696,0,2,0,0,0,0,0,0,0,0,0,0,0,0.315551,0.737472,0.345276,0.554586,1,0
33.7947,0,2,0,0,0,0,0,0,0,0,0,0,0,0.201511,0.737472,0.345276,0.554586,1,0
33.9198,0,2,0,0,0,0,0,0,0,0,0,0,0,0.22582,0.737472,0.345276,0.554586,1,0
34.0449,0,2,0,0,0,0,0,0,0,0,0,0,0,0.401024,0.723743,0.353757,0.554351,1,0
34.0762,0,2,0,0,0,0,0,0,0,0,0,0,0,0.401024,0.723743,0.353757,0.554351,1,0
34.17,0,2,0,0,0,0,0,0,0,0,0,0,0,0.909063,0.723743,0.353757,0.554351,1,0
34.2951,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.723743,0.353757,0.554351,1,0
34.5453,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.691318,0.361597,0.55414,1,0
34.5766,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.691318,0.361597,0.55414,1,0
34.9206,0,2,0,0,0,0,0,0,0,0,0,0,0,0.304057,0.691318,0.361597,0.55414,1,0
35.0457,0,2,0,0,0,0,0,0,0,0,0,0,0,0.247665,0.749069,0.370303,0.55395,1,0
35.077,0,2,0,0,0,0,0,0,0,0,0,0,0,0.247665,0.749069,0.370303,0.55395,1,0
35.1708,0,2,0,0,0,0,0,0,0,0,0,0,0,0.549452,0.749069,0.370303,0.55395,1,0
35.296,0,2,0,0,0,0,0,0,0,0,0,0,0,0.920683,0.749069,0.370303,0.55395,1,0
35.4211,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.749069,0.370303,0.55395,1,0
35.5462,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.749392,0.378911,0.553778,1,0
35.5774,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.749392,0.378911,0.553778,1,0
35.7964,0,2,0,0,0,0,0,0,0,0,0,0,0,0.438875,0.749392,0.378911,0.553778,1,0
